nohup: ignoring input
using device: cuda
Files already downloaded and verified
Train Epoch: 0 [0/50000 (0%)]	Loss: 2.305846
Test set: Average loss: 0.0187, Accuracy: 1000/10000 (10%)

Train Epoch: 5 [0/50000 (0%)]	Loss: 2.302585
Train Epoch: 5 [3200/50000 (6%)]	Loss: 2.302585
Train Epoch: 5 [6400/50000 (13%)]	Loss: 2.302585
Train Epoch: 5 [9600/50000 (19%)]	Loss: 2.302585
Train Epoch: 5 [12800/50000 (26%)]	Loss: 2.302585
Train Epoch: 5 [16000/50000 (32%)]	Loss: 2.302585
Train Epoch: 5 [19200/50000 (38%)]	Loss: 2.302585
Train Epoch: 5 [22400/50000 (45%)]	Loss: 2.302585
Train Epoch: 5 [25600/50000 (51%)]	Loss: 2.302585
Train Epoch: 5 [28800/50000 (58%)]	Loss: 2.302585
Train Epoch: 5 [32000/50000 (64%)]	Loss: 2.302585
Train Epoch: 5 [35200/50000 (70%)]	Loss: 2.302585
Train Epoch: 5 [38400/50000 (77%)]	Loss: 2.302585
Train Epoch: 5 [41600/50000 (83%)]	Loss: 2.302585
Train Epoch: 5 [44800/50000 (90%)]	Loss: 2.302585
Train Epoch: 5 [48000/50000 (96%)]	Loss: 2.302585

Test set: Average loss: 0.0187, Accuracy: 1000/10000 (10%)

Train Epoch: 6 [0/50000 (0%)]	Loss: 2.302585
Train Epoch: 6 [3200/50000 (6%)]	Loss: 2.302585
Train Epoch: 6 [6400/50000 (13%)]	Loss: 2.302585
Train Epoch: 6 [9600/50000 (19%)]	Loss: 2.302585
Train Epoch: 6 [12800/50000 (26%)]	Loss: 2.302585
Train Epoch: 6 [16000/50000 (32%)]	Loss: 2.302585
Train Epoch: 6 [19200/50000 (38%)]	Loss: 2.302585
Train Epoch: 6 [22400/50000 (45%)]	Loss: 2.302585
Train Epoch: 6 [25600/50000 (51%)]	Loss: 2.302585
Train Epoch: 6 [28800/50000 (58%)]	Loss: 2.302585
Train Epoch: 6 [32000/50000 (64%)]	Loss: 2.302585
Train Epoch: 6 [35200/50000 (70%)]	Loss: 2.302585
Train Epoch: 6 [38400/50000 (77%)]	Loss: 2.302585
Train Epoch: 6 [41600/50000 (83%)]	Loss: 2.302585
Train Epoch: 6 [44800/50000 (90%)]	Loss: 2.302585
Train Epoch: 6 [48000/50000 (96%)]	Loss: 2.302585

Test set: Average loss: 0.0187, Accuracy: 1000/10000 (10%)

Train Epoch: 7 [0/50000 (0%)]	Loss: 2.302585
Train Epoch: 7 [3200/50000 (6%)]	Loss: 2.302585
Train Epoch: 7 [6400/50000 (13%)]	Loss: 2.302585
Train Epoch: 7 [9600/50000 (19%)]	Loss: 2.302585
Train Epoch: 7 [12800/50000 (26%)]	Loss: 2.302585
Train Epoch: 7 [16000/50000 (32%)]	Loss: 2.302585
Train Epoch: 7 [19200/50000 (38%)]	Loss: 2.302585
Train Epoch: 7 [22400/50000 (45%)]	Loss: 2.302585
Train Epoch: 7 [25600/50000 (51%)]	Loss: 2.302585
Train Epoch: 7 [28800/50000 (58%)]	Loss: 2.302585
Train Epoch: 7 [32000/50000 (64%)]	Loss: 2.302585
Train Epoch: 7 [35200/50000 (70%)]	Loss: 2.302585
Train Epoch: 7 [38400/50000 (77%)]	Loss: 2.302585
Train Epoch: 7 [41600/50000 (83%)]	Loss: 2.302585
Train Epoch: 7 [44800/50000 (90%)]	Loss: 2.302585
Train Epoch: 7 [48000/50000 (96%)]	Loss: 2.302585

Test set: Average loss: 0.0187, Accuracy: 1000/10000 (10%)

Train Epoch: 8 [0/50000 (0%)]	Loss: 2.302585
Train Epoch: 8 [3200/50000 (6%)]	Loss: 2.302585
Train Epoch: 8 [6400/50000 (13%)]	Loss: 2.302585
Train Epoch: 8 [9600/50000 (19%)]	Loss: 2.302585
Train Epoch: 8 [12800/50000 (26%)]	Loss: 2.302585
Train Epoch: 8 [16000/50000 (32%)]	Loss: 2.302585
Train Epoch: 8 [19200/50000 (38%)]	Loss: 2.302585
Train Epoch: 8 [22400/50000 (45%)]	Loss: 2.302585
Train Epoch: 8 [25600/50000 (51%)]	Loss: 2.302585
Train Epoch: 8 [28800/50000 (58%)]	Loss: 2.302585
Train Epoch: 8 [32000/50000 (64%)]	Loss: 2.302585
Train Epoch: 8 [35200/50000 (70%)]	Loss: 2.302585
Train Epoch: 8 [38400/50000 (77%)]	Loss: 2.302585
Train Epoch: 8 [41600/50000 (83%)]	Loss: 2.302585
Train Epoch: 8 [44800/50000 (90%)]	Loss: 2.302585
Train Epoch: 8 [48000/50000 (96%)]	Loss: 2.302585

Test set: Average loss: 0.0187, Accuracy: 1000/10000 (10%)

Train Epoch: 9 [0/50000 (0%)]	Loss: 2.302585
Train Epoch: 9 [3200/50000 (6%)]	Loss: 2.302585
Train Epoch: 9 [6400/50000 (13%)]	Loss: 2.302585
Train Epoch: 9 [9600/50000 (19%)]	Loss: 2.302585
Train Epoch: 9 [12800/50000 (26%)]	Loss: 2.302585
Train Epoch: 9 [16000/50000 (32%)]	Loss: 2.302585
Train Epoch: 9 [19200/50000 (38%)]	Loss: 2.302585
Train Epoch: 9 [22400/50000 (45%)]	Loss: 2.302585
Train Epoch: 9 [25600/50000 (51%)]	Loss: 2.302585
Train Epoch: 9 [28800/50000 (58%)]	Loss: 2.302585
Train Epoch: 9 [32000/50000 (64%)]	Loss: 2.302585
Train Epoch: 9 [35200/50000 (70%)]	Loss: 2.302585
Train Epoch: 9 [38400/50000 (77%)]	Loss: 2.302585
Train Epoch: 9 [41600/50000 (83%)]	Loss: 2.302585
Train Epoch: 9 [44800/50000 (90%)]	Loss: 2.302585
Train Epoch: 9 [48000/50000 (96%)]	Loss: 2.302585

Test set: Average loss: 0.0187, Accuracy: 1000/10000 (10%)

Train Epoch: 10 [0/50000 (0%)]	Loss: 2.302585
Train Epoch: 10 [3200/50000 (6%)]	Loss: 2.302585
Train Epoch: 10 [6400/50000 (13%)]	Loss: 2.302585
Train Epoch: 10 [9600/50000 (19%)]	Loss: 2.302585
Train Epoch: 10 [12800/50000 (26%)]	Loss: 2.302585
Train Epoch: 10 [16000/50000 (32%)]	Loss: 2.302585
Train Epoch: 10 [19200/50000 (38%)]	Loss: 2.302585
Train Epoch: 10 [22400/50000 (45%)]	Loss: 2.302585
Train Epoch: 10 [25600/50000 (51%)]	Loss: 2.302585
Train Epoch: 10 [28800/50000 (58%)]	Loss: 2.302585
Train Epoch: 10 [32000/50000 (64%)]	Loss: 2.302585
Train Epoch: 10 [35200/50000 (70%)]	Loss: 2.302585
Train Epoch: 10 [38400/50000 (77%)]	Loss: 2.302585
Train Epoch: 10 [41600/50000 (83%)]	Loss: 2.302585
Train Epoch: 10 [44800/50000 (90%)]	Loss: 2.302585
Train Epoch: 10 [48000/50000 (96%)]	Loss: 2.302585

Test set: Average loss: 0.0187, Accuracy: 1000/10000 (10%)

Train Epoch: 11 [0/50000 (0%)]	Loss: 2.302585
Train Epoch: 11 [3200/50000 (6%)]	Loss: 2.302585
Train Epoch: 11 [6400/50000 (13%)]	Loss: 2.302585
Train Epoch: 11 [9600/50000 (19%)]	Loss: 2.302585
Train Epoch: 11 [12800/50000 (26%)]	Loss: 2.302585
Train Epoch: 11 [16000/50000 (32%)]	Loss: 2.302585
Train Epoch: 11 [19200/50000 (38%)]	Loss: 2.302585
Train Epoch: 11 [22400/50000 (45%)]	Loss: 2.302585
Train Epoch: 11 [25600/50000 (51%)]	Loss: 2.302585
Train Epoch: 11 [28800/50000 (58%)]	Loss: 2.302585
Train Epoch: 11 [32000/50000 (64%)]	Loss: 2.302585
Train Epoch: 11 [35200/50000 (70%)]	Loss: 2.302585
Train Epoch: 11 [38400/50000 (77%)]	Loss: 2.302585
Train Epoch: 11 [41600/50000 (83%)]	Loss: 2.302585
Train Epoch: 11 [44800/50000 (90%)]	Loss: 2.302585
Train Epoch: 11 [48000/50000 (96%)]	Loss: 2.302585

Test set: Average loss: 0.0187, Accuracy: 1000/10000 (10%)

Train Epoch: 12 [0/50000 (0%)]	Loss: 2.302585
Train Epoch: 12 [3200/50000 (6%)]	Loss: 2.302585
Train Epoch: 12 [6400/50000 (13%)]	Loss: 2.302585
Train Epoch: 12 [9600/50000 (19%)]	Loss: 2.302585
Train Epoch: 12 [12800/50000 (26%)]	Loss: 2.302585
Train Epoch: 12 [16000/50000 (32%)]	Loss: 2.302585
Train Epoch: 12 [19200/50000 (38%)]	Loss: 2.302585
Train Epoch: 12 [22400/50000 (45%)]	Loss: 2.302585
Train Epoch: 12 [25600/50000 (51%)]	Loss: 2.302585
Train Epoch: 12 [28800/50000 (58%)]	Loss: 2.302585
Train Epoch: 12 [32000/50000 (64%)]	Loss: 2.302585
Train Epoch: 12 [35200/50000 (70%)]	Loss: 2.302585
Train Epoch: 12 [38400/50000 (77%)]	Loss: 2.302585
Train Epoch: 12 [41600/50000 (83%)]	Loss: 2.302585
Train Epoch: 12 [44800/50000 (90%)]	Loss: 2.302585
Train Epoch: 12 [48000/50000 (96%)]	Loss: 2.302585

Test set: Average loss: 0.0187, Accuracy: 1000/10000 (10%)

Train Epoch: 13 [0/50000 (0%)]	Loss: 2.302585
Train Epoch: 13 [3200/50000 (6%)]	Loss: 2.302585
Train Epoch: 13 [6400/50000 (13%)]	Loss: 2.302585
Train Epoch: 13 [9600/50000 (19%)]	Loss: 2.302585
Train Epoch: 13 [12800/50000 (26%)]	Loss: 2.302585
Train Epoch: 13 [16000/50000 (32%)]	Loss: 2.302585
Train Epoch: 13 [19200/50000 (38%)]	Loss: 2.302585
Train Epoch: 13 [22400/50000 (45%)]	Loss: 2.302585
Train Epoch: 13 [25600/50000 (51%)]	Loss: 2.302585
Train Epoch: 13 [28800/50000 (58%)]	Loss: 2.302585
Train Epoch: 13 [32000/50000 (64%)]	Loss: 2.302585
Train Epoch: 13 [35200/50000 (70%)]	Loss: 2.302585
Train Epoch: 13 [38400/50000 (77%)]	Loss: 2.302585
Train Epoch: 13 [41600/50000 (83%)]	Loss: 2.302585
Train Epoch: 13 [44800/50000 (90%)]	Loss: 2.302585
Train Epoch: 13 [48000/50000 (96%)]	Loss: 2.302585

Test set: Average loss: 0.0187, Accuracy: 1000/10000 (10%)

Train Epoch: 14 [0/50000 (0%)]	Loss: 2.302585
Train Epoch: 14 [3200/50000 (6%)]	Loss: 2.302585
Train Epoch: 14 [6400/50000 (13%)]	Loss: 2.302585
Train Epoch: 14 [9600/50000 (19%)]	Loss: 2.302585
Train Epoch: 14 [12800/50000 (26%)]	Loss: 2.302585
Train Epoch: 14 [16000/50000 (32%)]	Loss: 2.302585
Train Epoch: 14 [19200/50000 (38%)]	Loss: 2.302585
Train Epoch: 14 [22400/50000 (45%)]	Loss: 2.302585
Train Epoch: 14 [25600/50000 (51%)]	Loss: 2.302585
Train Epoch: 14 [28800/50000 (58%)]	Loss: 2.302585
Train Epoch: 14 [32000/50000 (64%)]	Loss: 2.302585
Train Epoch: 14 [35200/50000 (70%)]	Loss: 2.302585
Train Epoch: 14 [38400/50000 (77%)]	Loss: 2.302585
Train Epoch: 14 [41600/50000 (83%)]	Loss: 2.302585
Train Epoch: 14 [44800/50000 (90%)]	Loss: 2.302585
Train Epoch: 14 [48000/50000 (96%)]	Loss: 2.302585

Test set: Average loss: 0.0187, Accuracy: 1000/10000 (10%)

Train Epoch: 15 [0/50000 (0%)]	Loss: 2.302585
Train Epoch: 15 [3200/50000 (6%)]	Loss: 2.302585
Train Epoch: 15 [6400/50000 (13%)]	Loss: 2.302585
Train Epoch: 15 [9600/50000 (19%)]	Loss: 2.302585
Train Epoch: 15 [12800/50000 (26%)]	Loss: 2.302585
Train Epoch: 15 [16000/50000 (32%)]	Loss: 2.302585
Train Epoch: 15 [19200/50000 (38%)]	Loss: 2.302585
Train Epoch: 15 [22400/50000 (45%)]	Loss: 2.302585
Train Epoch: 15 [25600/50000 (51%)]	Loss: 2.302585
Train Epoch: 15 [28800/50000 (58%)]	Loss: 2.302585
Train Epoch: 15 [32000/50000 (64%)]	Loss: 2.302585
Train Epoch: 15 [35200/50000 (70%)]	Loss: 2.302585
Train Epoch: 15 [38400/50000 (77%)]	Loss: 2.302585
Train Epoch: 15 [41600/50000 (83%)]	Loss: 2.302585
Train Epoch: 15 [44800/50000 (90%)]	Loss: 2.302585
Train Epoch: 15 [48000/50000 (96%)]	Loss: 2.302585

Test set: Average loss: 0.0187, Accuracy: 1000/10000 (10%)

Train Epoch: 16 [0/50000 (0%)]	Loss: 2.302585
Train Epoch: 16 [3200/50000 (6%)]	Loss: 2.302585
Train Epoch: 16 [6400/50000 (13%)]	Loss: 2.302585
Train Epoch: 16 [9600/50000 (19%)]	Loss: 2.302585
Train Epoch: 16 [12800/50000 (26%)]	Loss: 2.302585
Train Epoch: 16 [16000/50000 (32%)]	Loss: 2.302585
Train Epoch: 16 [19200/50000 (38%)]	Loss: 2.302585
Train Epoch: 16 [22400/50000 (45%)]	Loss: 2.302585
Train Epoch: 16 [25600/50000 (51%)]	Loss: 2.302585
Train Epoch: 16 [28800/50000 (58%)]	Loss: 2.302585
Train Epoch: 16 [32000/50000 (64%)]	Loss: 2.302585
Train Epoch: 16 [35200/50000 (70%)]	Loss: 2.302585
Train Epoch: 16 [38400/50000 (77%)]	Loss: 2.302585
Train Epoch: 16 [41600/50000 (83%)]	Loss: 2.302585
Train Epoch: 16 [44800/50000 (90%)]	Loss: 2.302585
Train Epoch: 16 [48000/50000 (96%)]	Loss: 2.302585

Test set: Average loss: 0.0187, Accuracy: 1000/10000 (10%)

Train Epoch: 17 [0/50000 (0%)]	Loss: 2.302585
Train Epoch: 17 [3200/50000 (6%)]	Loss: 2.302585
Train Epoch: 17 [6400/50000 (13%)]	Loss: 2.302585
Train Epoch: 17 [9600/50000 (19%)]	Loss: 2.302585
Train Epoch: 17 [12800/50000 (26%)]	Loss: 2.302585
Train Epoch: 17 [16000/50000 (32%)]	Loss: 2.302585
Train Epoch: 17 [19200/50000 (38%)]	Loss: 2.302585
Train Epoch: 17 [22400/50000 (45%)]	Loss: 2.302585
Train Epoch: 17 [25600/50000 (51%)]	Loss: 2.302585
Train Epoch: 17 [28800/50000 (58%)]	Loss: 2.302585
Train Epoch: 17 [32000/50000 (64%)]	Loss: 2.302585
Train Epoch: 17 [35200/50000 (70%)]	Loss: 2.302585
Train Epoch: 17 [38400/50000 (77%)]	Loss: 2.302585
Train Epoch: 17 [41600/50000 (83%)]	Loss: 2.302585
Train Epoch: 17 [44800/50000 (90%)]	Loss: 2.302585
Train Epoch: 17 [48000/50000 (96%)]	Loss: 2.302585

Test set: Average loss: 0.0187, Accuracy: 1000/10000 (10%)

Train Epoch: 18 [0/50000 (0%)]	Loss: 2.302585
Train Epoch: 18 [3200/50000 (6%)]	Loss: 2.302585
Train Epoch: 18 [6400/50000 (13%)]	Loss: 2.302585
Train Epoch: 18 [9600/50000 (19%)]	Loss: 2.302585
Train Epoch: 18 [12800/50000 (26%)]	Loss: 2.302585
Train Epoch: 18 [16000/50000 (32%)]	Loss: 2.302585
Train Epoch: 18 [19200/50000 (38%)]	Loss: 2.302585
Train Epoch: 18 [22400/50000 (45%)]	Loss: 2.302585
Train Epoch: 18 [25600/50000 (51%)]	Loss: 2.302585
Train Epoch: 18 [28800/50000 (58%)]	Loss: 2.302585
Train Epoch: 18 [32000/50000 (64%)]	Loss: 2.302585
Train Epoch: 18 [35200/50000 (70%)]	Loss: 2.302585
Train Epoch: 18 [38400/50000 (77%)]	Loss: 2.302585
Train Epoch: 18 [41600/50000 (83%)]	Loss: 2.302585
Train Epoch: 18 [44800/50000 (90%)]	Loss: 2.302585
Train Epoch: 18 [48000/50000 (96%)]	Loss: 2.302585

Test set: Average loss: 0.0187, Accuracy: 1000/10000 (10%)

Train Epoch: 19 [0/50000 (0%)]	Loss: 2.302585
Train Epoch: 19 [3200/50000 (6%)]	Loss: 2.302585
Train Epoch: 19 [6400/50000 (13%)]	Loss: 2.302585
Train Epoch: 19 [9600/50000 (19%)]	Loss: 2.302585
Train Epoch: 19 [12800/50000 (26%)]	Loss: 2.302585
Train Epoch: 19 [16000/50000 (32%)]	Loss: 2.302585
Train Epoch: 19 [19200/50000 (38%)]	Loss: 2.302585
Train Epoch: 19 [22400/50000 (45%)]	Loss: 2.302585
Train Epoch: 19 [25600/50000 (51%)]	Loss: 2.302585
Train Epoch: 19 [28800/50000 (58%)]	Loss: 2.302585
Train Epoch: 19 [32000/50000 (64%)]	Loss: 2.302585
Train Epoch: 19 [35200/50000 (70%)]	Loss: 2.302585
Train Epoch: 19 [38400/50000 (77%)]	Loss: 2.302585
Train Epoch: 19 [41600/50000 (83%)]	Loss: 2.302585
Train Epoch: 19 [44800/50000 (90%)]	Loss: 2.302585
Train Epoch: 19 [48000/50000 (96%)]	Loss: 2.302585

Test set: Average loss: 0.0187, Accuracy: 1000/10000 (10%)

Train Epoch: 20 [0/50000 (0%)]	Loss: 2.302585
Train Epoch: 20 [3200/50000 (6%)]	Loss: 2.302585
Train Epoch: 20 [6400/50000 (13%)]	Loss: 2.302585
Train Epoch: 20 [9600/50000 (19%)]	Loss: 2.302585
Train Epoch: 20 [12800/50000 (26%)]	Loss: 2.302585
Train Epoch: 20 [16000/50000 (32%)]	Loss: 2.302585
Train Epoch: 20 [19200/50000 (38%)]	Loss: 2.302585
Train Epoch: 20 [22400/50000 (45%)]	Loss: 2.302585
Train Epoch: 20 [25600/50000 (51%)]	Loss: 2.302585
Train Epoch: 20 [28800/50000 (58%)]	Loss: 2.302585
Train Epoch: 20 [32000/50000 (64%)]	Loss: 2.302585
Train Epoch: 20 [35200/50000 (70%)]	Loss: 2.302585
Train Epoch: 20 [38400/50000 (77%)]	Loss: 2.302585
Train Epoch: 20 [41600/50000 (83%)]	Loss: 2.302585
Train Epoch: 20 [44800/50000 (90%)]	Loss: 2.302585
Train Epoch: 20 [48000/50000 (96%)]	Loss: 2.302585

Test set: Average loss: 0.0187, Accuracy: 1000/10000 (10%)

Train Epoch: 21 [0/50000 (0%)]	Loss: 2.302585
Train Epoch: 21 [3200/50000 (6%)]	Loss: 2.302585
Train Epoch: 21 [6400/50000 (13%)]	Loss: 2.302585
Train Epoch: 21 [9600/50000 (19%)]	Loss: 2.302585
Train Epoch: 21 [12800/50000 (26%)]	Loss: 2.302585
Train Epoch: 21 [16000/50000 (32%)]	Loss: 2.302585
Train Epoch: 21 [19200/50000 (38%)]	Loss: 2.302585
Train Epoch: 21 [22400/50000 (45%)]	Loss: 2.302585
Train Epoch: 21 [25600/50000 (51%)]	Loss: 2.302585
Train Epoch: 21 [28800/50000 (58%)]	Loss: 2.302585
Train Epoch: 21 [32000/50000 (64%)]	Loss: 2.302585
Train Epoch: 21 [35200/50000 (70%)]	Loss: 2.302585
Train Epoch: 21 [38400/50000 (77%)]	Loss: 2.302585
Train Epoch: 21 [41600/50000 (83%)]	Loss: 2.302585
Train Epoch: 21 [44800/50000 (90%)]	Loss: 2.302585
Train Epoch: 21 [48000/50000 (96%)]	Loss: 2.302585

Test set: Average loss: 0.0187, Accuracy: 1000/10000 (10%)

Train Epoch: 22 [0/50000 (0%)]	Loss: 2.302585
Train Epoch: 22 [3200/50000 (6%)]	Loss: 2.302585
Train Epoch: 22 [6400/50000 (13%)]	Loss: 2.302585
Train Epoch: 22 [9600/50000 (19%)]	Loss: 2.302585
Train Epoch: 22 [12800/50000 (26%)]	Loss: 2.302585
Train Epoch: 22 [16000/50000 (32%)]	Loss: 2.302585
Train Epoch: 22 [19200/50000 (38%)]	Loss: 2.302585
Train Epoch: 22 [22400/50000 (45%)]	Loss: 2.302585
Train Epoch: 22 [25600/50000 (51%)]	Loss: 2.302585
Train Epoch: 22 [28800/50000 (58%)]	Loss: 2.302585
Train Epoch: 22 [32000/50000 (64%)]	Loss: 2.302585
Train Epoch: 22 [35200/50000 (70%)]	Loss: 2.302585
Train Epoch: 22 [38400/50000 (77%)]	Loss: 2.302585
Train Epoch: 22 [41600/50000 (83%)]	Loss: 2.302585
Train Epoch: 22 [44800/50000 (90%)]	Loss: 2.302585
Train Epoch: 22 [48000/50000 (96%)]	Loss: 2.302585

Test set: Average loss: 0.0187, Accuracy: 1000/10000 (10%)

Train Epoch: 23 [0/50000 (0%)]	Loss: 2.302585
Train Epoch: 23 [3200/50000 (6%)]	Loss: 2.302585
Train Epoch: 23 [6400/50000 (13%)]	Loss: 2.302585
Train Epoch: 23 [9600/50000 (19%)]	Loss: 2.302585
Train Epoch: 23 [12800/50000 (26%)]	Loss: 2.302585
Train Epoch: 23 [16000/50000 (32%)]	Loss: 2.302585
Train Epoch: 23 [19200/50000 (38%)]	Loss: 2.302585
Train Epoch: 23 [22400/50000 (45%)]	Loss: 2.302585
Train Epoch: 23 [25600/50000 (51%)]	Loss: 2.302585
Train Epoch: 23 [28800/50000 (58%)]	Loss: 2.302585
Train Epoch: 23 [32000/50000 (64%)]	Loss: 2.302585
Train Epoch: 23 [35200/50000 (70%)]	Loss: 2.302585
Train Epoch: 23 [38400/50000 (77%)]	Loss: 2.302585
Train Epoch: 23 [41600/50000 (83%)]	Loss: 2.302585
Train Epoch: 23 [44800/50000 (90%)]	Loss: 2.302585
Train Epoch: 23 [48000/50000 (96%)]	Loss: 2.302585

Test set: Average loss: 0.0187, Accuracy: 1000/10000 (10%)

Train Epoch: 24 [0/50000 (0%)]	Loss: 2.302585
Train Epoch: 24 [3200/50000 (6%)]	Loss: 2.302585
Train Epoch: 24 [6400/50000 (13%)]	Loss: 2.302585
Train Epoch: 24 [9600/50000 (19%)]	Loss: 2.302585
Train Epoch: 24 [12800/50000 (26%)]	Loss: 2.302585
Train Epoch: 24 [16000/50000 (32%)]	Loss: 2.302585
Train Epoch: 24 [19200/50000 (38%)]	Loss: 2.302585
